payment_id,model_type,model_id,allocated_amount,share,payment_amount,payment_reference,status,state,invoice_reference,created_at
964422,Invoice,1025468,-27.48,1,-27.48,,success,completed,AWD152718-refund-1,2025-08-21 08:41:56+00
964423,Invoice,1024648,0.00,1,0.00,,success,completed,AWD152718,2025-08-21 08:42:11+00
964423,Invoice,1025469,0.00,1,0.00,,success,completed,AWD152718-refund-2,2025-08-21 08:42:11+00
964424,Invoice,1024648,-3.59,1,-3.59,,success,completed,AWD152718,2025-08-21 08:42:11+00
964424,Invoice,1025468,-3.59,1,-3.59,,success,completed,AWD152718-refund-1,2025-08-21 08:42:11+00
964512,Invoice,1020637,-26.32,1,-26.32,,success,completed,AWD151656,2025-08-21 10:40:18+00
964512,Invoice,1025577,-26.32,1,-26.32,,success,completed,AWD151656-refund-1,2025-08-21 10:40:18+00
964994,Invoice,1025489,-10.45,1,-10.45,,success,completed,AWD152966,2025-08-22 13:33:54+00
964994,Invoice,1026140,-10.45,1,-10.45,,success,completed,AWD152966-refund-1,2025-08-22 13:33:54+00
965002,Invoice,1024730,-3.35,1,-3.35,,success,completed,AWD152784,2025-08-22 13:39:28+00
965002,Invoice,1026143,-3.35,1,-3.35,,success,completed,AWD152784-refund-1,2025-08-22 13:39:27+00
965030,Invoice,1026262,29.62,1,29.62,pay_eitr2elroygendu2hycv2a5egu,success,completed,DEUi253070,2025-08-25 10:27:15+00
965030,Invoice,1026263,29.62,1,29.62,pay_eitr2elroygendu2hycv2a5egu,success,completed,DEUi253071,2025-08-25 10:27:43+00
965030,Order,1206071,29.62,1,29.62,pay_eitr2elroygendu2hycv2a5egu,success,completed,,2025-08-22 14:56:05+00
965797,Invoice,1020360,-2.40,1,-2.40,,success,completed,AWFi223451,2025-08-26 07:57:45+00
965797,Invoice,1021400,-2.40,1,-2.40,,success,completed,AWFi223451-refund-1,2025-08-26 07:57:45+00
966106,Invoice,1023658,-10.13,1,-10.13,,success,completed,AWD152464,2025-08-26 14:27:46+00
966106,Invoice,1026803,-10.13,1,-10.13,,success,completed,AWD152464-refund-1,2025-08-26 14:27:46+00
966206,Invoice,1027334,579.83,1,579.83,pay_pnh4b4ik6joudnvbkbpe25vhqu,success,completed,SKi252562,2025-08-28 07:51:06+00
966206,Invoice,1027336,579.83,1,579.83,pay_pnh4b4ik6joudnvbkbpe25vhqu,success,completed,SKi252563,2025-08-28 07:54:07+00
966206,Order,1206906,579.83,1,579.83,pay_pnh4b4ik6joudnvbkbpe25vhqu,success,completed,,2025-08-26 21:48:06+00
966313,Invoice,1022347,-18.29,1,-18.29,,success,completed,AWD152096,2025-08-27 08:50:41+00
966313,Invoice,1026925,-18.29,1,-18.29,,success,completed,AWD152096-refund-1,2025-08-27 08:50:41+00
966320,Invoice,1020637,-17.88,1,-17.88,,success,completed,AWD151656,2025-08-27 08:57:01+00
966320,Invoice,1026933,-17.88,1,-17.88,,success,completed,AWD151656-refund-3,2025-08-27 08:57:01+00
966332,Invoice,1022621,-4.84,1,-4.84,,success,completed,AWD152154,2025-08-27 09:07:38+00
966332,Invoice,1026944,-4.84,1,-4.84,,success,completed,AWD152154-refund-1,2025-08-27 09:07:38+00
966335,Invoice,1022621,-3.58,1,-3.58,,success,completed,AWD152154,2025-08-27 09:08:12+00
966335,Invoice,1026944,-3.58,1,-3.58,,success,completed,AWD152154-refund-1,2025-08-27 09:08:12+00
966342,Invoice,1022534,-7.62,1,-7.62,,success,completed,AWD152121,2025-08-27 09:17:26+00
966342,Invoice,1026949,-7.62,1,-7.62,,success,completed,AWD152121-refund-1,2025-08-27 09:17:26+00
966343,Invoice,1022536,-13.07,1,-13.07,,success,completed,AWD152123,2025-08-27 09:17:56+00
966343,Invoice,1026950,-13.07,1,-13.07,,success,completed,AWD152123-refund-1,2025-08-27 09:17:56+00
966344,Invoice,1023662,-11.70,1,-11.70,,success,completed,AWD152469,2025-08-27 09:18:29+00
966344,Invoice,1026951,-11.70,1,-11.70,,success,completed,AWD152469-refund-1,2025-08-27 09:18:29+00
966346,Invoice,1025522,-7.56,1,-7.56,,success,completed,AWD152949,2025-08-27 09:20:54+00
966346,Invoice,1026952,-7.56,1,-7.56,,success,completed,AWD152949-refund-1,2025-08-27 09:20:54+00
966363,Invoice,1023790,-5.17,1,-5.17,,success,completed,AWD152523,2025-08-27 09:41:28+00
966363,Invoice,1026962,-5.17,1,-5.17,,success,completed,AWD152523-refund-1,2025-08-27 09:41:28+00
966379,Invoice,1023700,-11.60,1,-11.60,,success,completed,AWD152490,2025-08-27 09:51:45+00
966379,Invoice,1026967,-11.60,1,-11.60,,success,completed,AWD152490-refund-1,2025-08-27 09:51:45+00
966413,Invoice,1024755,-11.86,1,-11.86,,success,completed,AWD152732,2025-08-27 10:36:10+00
966413,Invoice,1027008,-11.86,1,-11.86,,success,completed,AWD152732-refund-1,2025-08-27 10:36:10+00
966422,Invoice,1023763,-13.36,1,-13.36,,success,completed,AWD152505,2025-08-27 10:45:56+00
966422,Invoice,1027020,-13.36,1,-13.36,,success,completed,AWD152505-refund-1,2025-08-27 10:45:56+00
966435,Invoice,1023629,-16.97,1,-16.97,,success,completed,AWD152422,2025-08-27 11:03:33+00
966435,Invoice,1027052,-16.97,1,-16.97,,success,completed,AWD152422-refund-1,2025-08-27 11:03:33+00
966445,Invoice,1024911,-4.58,1,-4.58,,success,completed,AWD152760,2025-08-27 11:25:18+00
966445,Invoice,1027076,-4.58,1,-4.58,,success,completed,AWD152760-refund-1,2025-08-27 11:25:18+00
966446,Invoice,1025823,-12.76,1,-12.76,,success,completed,AWD153005,2025-08-27 11:25:59+00
966446,Invoice,1027078,-12.76,1,-12.76,,success,completed,AWD153005-refund-1,2025-08-27 11:25:59+00
966453,Invoice,1023699,-12.37,1,-12.37,,success,completed,AWD152485,2025-08-27 11:30:27+00
966453,Invoice,1027084,-12.37,1,-12.37,,success,completed,AWD152485-refund-1,2025-08-27 11:30:27+00
966458,Invoice,1022517,-20.95,1,-20.95,,success,completed,AWD152113,2025-08-27 11:41:51+00
966458,Invoice,1027101,-20.95,1,-20.95,,success,completed,AWD152113-refund-1,2025-08-27 11:41:51+00
966467,Invoice,1022404,-6.82,1,-6.82,,success,completed,AWD152106,2025-08-27 11:56:49+00
966467,Invoice,1027121,-6.82,1,-6.82,,success,completed,AWD152106-refund-1,2025-08-27 11:56:49+00
966469,Invoice,1022404,-3.23,1,-3.23,,success,completed,AWD152106,2025-08-27 11:57:40+00
966469,Invoice,1027123,-3.23,1,-3.23,,success,completed,AWD152106-refund-2,2025-08-27 11:57:40+00
966474,Invoice,1022975,-7.19,1,-7.19,,success,completed,AWD152296,2025-08-27 12:05:11+00
966474,Invoice,1027134,-7.19,1,-7.19,,success,completed,AWD152296-refund-3,2025-08-27 12:05:11+00
966496,Invoice,1022720,-8.02,1,-8.02,,success,completed,AWD152191,2025-08-27 12:33:49+00
966496,Invoice,1027163,-8.02,1,-8.02,,success,completed,AWD152191-refund-1,2025-08-27 12:33:49+00
966501,Invoice,1027845,2681.95,1,2681.95,PL25283,success,cancelled,PLi253498,2025-08-29 14:09:04+00
966501,Invoice,1030362,2681.95,1,2681.95,PL25283,success,cancelled,PLi253576,2025-09-08 09:41:11+00
966501,Order,1205281,2681.95,1,2681.95,PL25283,success,cancelled,,2025-08-27 12:40:19+00
966506,Invoice,1022525,-26.63,1,-26.63,,success,completed,AWD152117,2025-08-27 12:54:24+00
966506,Invoice,1027177,-26.63,1,-26.63,,success,completed,AWD152117-refund-1,2025-08-27 12:54:24+00
966725,Invoice,1023659,-11.27,1,-11.27,,success,completed,AWD152466,2025-08-28 08:13:19+00
966725,Invoice,1027349,-11.27,1,-11.27,,success,completed,AWD152466-refund-1,2025-08-28 08:13:19+00
966727,Invoice,1023691,-7.80,1,-7.80,,success,completed,AWD152479,2025-08-28 08:16:36+00
966727,Invoice,1027353,-7.80,1,-7.80,,success,completed,AWD152479-refund-1,2025-08-28 08:16:36+00
966775,Invoice,1024714,-14.23,1,-14.23,,success,completed,AWD152775,2025-08-28 09:05:28+00
966775,Invoice,1027406,-14.23,1,-14.23,,success,completed,AWD152775-refund-1,2025-08-28 09:05:28+00
966782,Invoice,1027397,-4.55,1,-4.55,,success,completed,AWD153312,2025-08-28 09:10:42+00
966782,Invoice,1027414,-4.55,1,-4.55,,success,completed,AWD153312-refund-1,2025-08-28 09:10:42+00
966839,Invoice,1026618,-23.39,1,-23.39,,success,completed,AWD153103,2025-08-28 11:16:09+00
966839,Invoice,1027564,-23.39,1,-23.39,,success,completed,AWD153103-refund-1,2025-08-28 11:16:09+00
966842,Invoice,1019817,-13.65,1,-13.65,,success,completed,DEUi252760,2025-08-28 11:34:06+00
966842,Invoice,1027570,-13.65,1,-13.65,,success,completed,DEUi252760-refund-1,2025-08-28 11:34:06+00
966867,Invoice,1020096,-9.42,1,-9.42,,success,completed,DEUi252770,2025-08-28 12:16:42+00
966867,Invoice,1027609,-9.42,1,-9.42,,success,completed,DEUi252770-refund-2,2025-08-28 12:16:42+00
967120,Invoice,1022137,-15.00,1,-15.00,,success,completed,DESi227797,2025-08-29 08:50:15+00
967120,Invoice,1027769,-15.00,1,-15.00,,success,completed,DESi227797-refund-1,2025-08-29 08:50:15+00
967143,Invoice,1023783,-12.67,1,-12.67,,success,completed,AWD152513,2025-08-29 10:52:42+00
967143,Invoice,1027801,-12.67,1,-12.67,,success,completed,AWD152513-refund-1,2025-08-29 10:52:42+00
967872,Invoice,1023717,-18.24,1,-18.24,,success,completed,AWD152487,2025-09-01 07:53:49+00
967872,Invoice,1028233,-18.24,1,-18.24,,success,completed,AWD152487-refund-1,2025-09-01 07:53:49+00
967899,Invoice,1024422,-39.24,1,-39.24,,success,completed,AWD152633,2025-09-01 08:33:12+00
967899,Invoice,1028265,-39.24,1,-39.24,,success,completed,AWD152633-refund-1,2025-09-01 08:33:12+00
967902,Invoice,1023786,-7.34,1,-7.34,,success,completed,AWD152518,2025-09-01 08:35:26+00
967902,Invoice,1028267,-7.34,1,-7.34,,success,completed,AWD152518-refund-1,2025-09-01 08:35:26+00
967939,Invoice,1025189,-7.57,1,-7.57,,success,completed,AWD152913,2025-09-01 09:04:47+00
967939,Invoice,1028295,-7.57,1,-7.57,,success,completed,AWD152913-refund-1,2025-09-01 09:04:47+00
968059,Invoice,1029236,232.04,1,232.04,pay_6zqukij6qo6ubbg3ynwkqceguu,success,completed,ITi252547,2025-09-03 09:22:32+00
968059,Invoice,1029419,232.04,1,232.04,pay_6zqukij6qo6ubbg3ynwkqceguu,success,completed,ITi252556,2025-09-03 12:37:08+00
968059,Order,1187583,232.04,1,232.04,pay_6zqukij6qo6ubbg3ynwkqceguu,success,completed,,2025-09-01 10:47:07+00
968145,Invoice,1027006,-399.94,1,-399.94,,success,completed,AWD153207,2025-09-01 13:33:44+00
968145,Invoice,1028552,-399.94,1,-399.94,,success,completed,AWD153207-refund-1,2025-09-01 13:33:44+00
968153,Invoice,1027333,-4.80,1,-4.80,,success,completed,AWD153278,2025-09-01 13:41:35+00
968153,Invoice,1028581,-4.80,1,-4.80,,success,completed,AWD153278-refund-2,2025-09-01 13:41:35+00
968154,Invoice,1027333,-3.59,1,-3.59,,success,completed,AWD153278,2025-09-01 13:41:54+00
968154,Invoice,1028582,-3.59,1,-3.59,,success,completed,AWD153278-refund-3,2025-09-01 13:41:54+00
968155,Invoice,1027333,-4.80,1,-4.80,,success,completed,AWD153278,2025-09-01 13:41:54+00
968155,Invoice,1028581,-4.80,1,-4.80,,success,completed,AWD153278-refund-2,2025-09-01 13:41:54+00
968190,Invoice,1027006,-399.94,1,-399.94,,success,completed,AWD153207,2025-09-01 14:43:49+00
968190,Invoice,1028552,-399.94,1,-399.94,,success,completed,AWD153207-refund-1,2025-09-01 14:43:49+00
970224,Invoice,1031288,210.58,1,210.58,pay_3jbn5zfven4elaa4cv6wpyhdeu,success,completed,GBi2364951,2025-09-10 11:49:14+00
970224,Invoice,1031307,210.58,1,210.58,pay_3jbn5zfven4elaa4cv6wpyhdeu,success,completed,GBi2364954,2025-09-10 12:26:10+00
970224,Order,1211038,210.58,1,210.58,pay_3jbn5zfven4elaa4cv6wpyhdeu,success,completed,,2025-09-07 17:27:09+00
970429,Invoice,1030360,-129.65,1,-129.65,PL251123R,success,cancelled,PL251123R,2025-09-08 09:40:15+00
970429,Invoice,1030362,-129.65,1,-129.65,PL251123R,success,cancelled,PLi253576,2025-09-08 09:41:11+00
970429,Order,1205281,-129.65,1,-129.65,PL251123R,success,cancelled,,2025-09-08 09:41:21+00
972707,Invoice,1038157,1522.28,1,1522.28,1724567168,success,completed,ARi2212164,2025-10-03 10:27:07+00
972707,Invoice,1038177,1522.28,1,1522.28,1724567168,success,completed,ARi2212165,2025-10-03 11:07:07+00
972707,Order,1213680,1522.28,1,1522.28,1724567168,success,completed,,2025-09-17 17:20:44+00
972712,Invoice,1035056,598.62,1,598.62,12J657536E757431E,success,completed,ARi2212020,2025-09-24 09:45:33+00
972712,Invoice,1040060,598.62,1,598.62,12J657536E757431E,success,completed,ARi2212254,2025-10-09 14:21:08+00
972712,Order,1213696,598.62,1,598.62,12J657536E757431E,success,completed,,2025-09-17 17:20:49+00
973072,Invoice,1033371,129.32,1,129.32,5T137847NL5050109,success,completed,EUi254186,2025-09-19 06:03:04+00
973072,Invoice,1033900,129.32,1,129.32,5T137847NL5050109,success,completed,EUi254209,2025-09-19 15:58:26+00
973072,Order,1214888,129.32,1,129.32,5T137847NL5050109,success,completed,,2025-09-17 17:48:02+00
973460,Invoice,1033280,30.47,1,34.29,pay_ijwhp2fqwpvuzd6nw4savnhfti,success,completed,DEUi253402,2025-09-18 11:49:36+00
973460,Invoice,1036669,34.29,1,34.29,pay_ijwhp2fqwpvuzd6nw4savnhfti,success,completed,DEUi253550,2025-09-30 07:25:36+00
973460,Order,1215338,34.29,1,34.29,pay_ijwhp2fqwpvuzd6nw4savnhfti,success,completed,,2025-09-18 09:19:07+00
973461,Invoice,1033280,-3.82,1,7.68,cu-239244-bal-0OggxrJQJH,success,completed,DEUi253402,2025-09-18 11:49:36+00
973461,Invoice,1036669,7.68,1,7.68,cu-239244-bal-0OggxrJQJH,success,completed,DEUi253550,2025-09-30 07:25:36+00
973461,Order,1215338,7.68,1,7.68,cu-239244-bal-0OggxrJQJH,success,completed,,2025-09-18 09:19:07+00
975108,Invoice,1038157,-423.50,1,-423.50,01576,success,completed,ARi2212164,2025-10-03 10:27:07+00
975108,Invoice,1038177,-423.50,1,-423.50,01576,success,completed,ARi2212165,2025-10-03 11:07:07+00
975108,Order,1213680,-423.50,1,-423.50,01576,success,completed,,2025-10-03 10:27:16+00
976425,Invoice,1035675,17.83,1,17.83,pay_gq5u3nesydiu5godgtitrbc5lu,success,completed,AWD155251,2025-09-25 14:40:39+00
976425,Invoice,1073443,17.83,1,17.83,pay_gq5u3nesydiu5godgtitrbc5lu,success,completed,inv-awd-261841,2026-01-08 15:26:27+00
976425,Order,1217699,17.83,1,17.83,pay_gq5u3nesydiu5godgtitrbc5lu,success,completed,,2025-09-25 09:52:47+00
976556,Invoice,1035724,103.84,1,103.84,pay_zzxyzhxdewuu5clikpnn67h4ty,success,completed,GBi2365980,2025-09-26 07:57:05+00
976556,Invoice,1035865,103.84,1,103.84,pay_zzxyzhxdewuu5clikpnn67h4ty,success,completed,GBi2365992,2025-09-26 10:16:07+00
976556,Order,1218032,103.84,1,103.84,pay_zzxyzhxdewuu5clikpnn67h4ty,success,completed,,2025-09-25 13:58:05+00
976781,Invoice,1036008,354.89,1,354.89,pay_bq7kp2f2mfeexa7ug4sdks3tq4,success,completed,GBi2366020,2025-09-26 13:01:11+00
976781,Invoice,1036167,354.89,1,354.89,pay_bq7kp2f2mfeexa7ug4sdks3tq4,success,completed,GBi2366042,2025-09-29 07:17:07+00
976781,Order,1214379,354.89,1,354.89,pay_bq7kp2f2mfeexa7ug4sdks3tq4,success,completed,,2025-09-26 09:14:17+00
977433,Invoice,1036437,68.80,1,68.80,pay_tebflcxgksnuvpn4k6k7vfkkf4,success,completed,DEUi252072,2025-09-29 11:51:00+00
977433,Invoice,1036473,68.80,1,68.80,pay_tebflcxgksnuvpn4k6k7vfkkf4,success,completed,DEUi253537,2025-09-29 12:27:35+00
977433,Order,1219156,68.80,1,68.80,pay_tebflcxgksnuvpn4k6k7vfkkf4,success,completed,,2025-09-29 04:56:34+00
977778,Invoice,1036437,-2.73,1,-2.73,cu-01K6AMZMJFNYJFMDACX6A29M36,success,completed,DEUi252072,2025-09-29 11:51:00+00
977778,Invoice,1036473,-2.73,1,-2.73,cu-01K6AMZMJFNYJFMDACX6A29M36,success,completed,DEUi253537,2025-09-29 12:27:35+00
977778,Order,1219156,-2.73,1,-2.73,cu-01K6AMZMJFNYJFMDACX6A29M36,success,completed,,2025-09-29 11:51:00+00
978402,Invoice,1038053,1235.04,1,1235.04,pay_6epgqyoioz4ejftqndnexmuqgm,success,completed,GBi2366451,2025-10-03 07:41:08+00
978402,Invoice,1038064,1235.04,1,1235.04,pay_6epgqyoioz4ejftqndnexmuqgm,success,completed,GBi2366453,2025-10-03 08:11:11+00
978402,Order,1216006,1235.04,1,1235.04,pay_6epgqyoioz4ejftqndnexmuqgm,success,completed,,2025-09-30 19:20:33+00
979398,Invoice,1038053,-142.20,1,-142.20,act_pye2lqdqx5culhrjbdns3kzxa4,success,completed,GBi2366451,2025-10-03 07:41:08+00
979398,Invoice,1038064,-142.20,1,-142.20,act_pye2lqdqx5culhrjbdns3kzxa4,success,completed,GBi2366453,2025-10-03 08:11:11+00
979398,Order,1216006,-142.20,1,-142.20,act_pye2lqdqx5culhrjbdns3kzxa4,success,completed,,2025-10-03 07:40:37+00
979751,Invoice,1038695,49.37,1,49.37,pay_qnjrfdquccfehmb5rajzbstyxi,fail,declined,GBi2366571,2025-10-06 12:41:07+00
979751,Invoice,1038702,49.37,1,49.37,pay_qnjrfdquccfehmb5rajzbstyxi,fail,declined,GBi2366573,2025-10-06 12:45:24+00
979751,Order,1216242,49.37,1,49.37,pay_qnjrfdquccfehmb5rajzbstyxi,fail,declined,,2025-10-03 17:30:10+00
979752,Invoice,1038695,49.37,1,49.37,pay_sys4jz42t37ehpa2klxanbfps4,success,completed,GBi2366571,2025-10-06 12:41:07+00
979752,Invoice,1038702,49.37,1,49.37,pay_sys4jz42t37ehpa2klxanbfps4,success,completed,GBi2366573,2025-10-06 12:45:24+00
979752,Order,1216242,49.37,1,49.37,pay_sys4jz42t37ehpa2klxanbfps4,success,completed,,2025-10-03 17:30:10+00
980117,Invoice,1039134,269.42,1,269.42,rbrjazt0,success,completed,GBi2366666,2025-10-07 12:55:35+00
980117,Invoice,1039209,269.42,1,269.42,rbrjazt0,success,completed,GBi2366672,2025-10-07 13:45:22+00
980117,Order,1215857,269.42,1,269.42,rbrjazt0,success,completed,,2025-10-05 22:11:11+00
981284,Invoice,1039926,255.81,1,255.81,b7znebxm,success,completed,GBi2366824,2025-10-09 12:12:17+00
981284,Invoice,1040065,255.81,1,255.81,b7znebxm,success,completed,GBi2366878,2025-10-09 14:34:05+00
981284,Order,1222991,255.81,1,255.81,b7znebxm,success,completed,,2025-10-08 12:08:23+00
981322,Invoice,1040067,2266.19,1,2266.19,02qavfv9,success,completed,GBi2366880,2025-10-09 15:12:39+00
981322,Invoice,1040068,2266.19,1,2266.19,02qavfv9,success,completed,GBi2366881,2025-10-09 15:15:47+00
981322,Order,1213785,2266.19,1,2266.19,02qavfv9,success,completed,,2025-10-08 12:18:29+00
981631,Invoice,1040650,129.36,1,129.36,pay_s3qvfy2iwiouxe6beakzegvkqq,success,completed,GBi2367035,2025-10-13 08:42:49+00
981631,Invoice,1040657,129.36,1,129.36,pay_s3qvfy2iwiouxe6beakzegvkqq,success,completed,GBi2367036,2025-10-13 08:53:52+00
981631,Order,1223390,129.36,1,129.36,pay_s3qvfy2iwiouxe6beakzegvkqq,success,completed,,2025-10-09 09:46:08+00
982886,Invoice,1040650,-5.76,1,-5.76,act_y4vonwuxm3setoiw3mm7ue5v3m,success,completed,GBi2367035,2025-10-13 08:42:49+00
982886,Invoice,1040657,-5.76,1,-5.76,act_y4vonwuxm3setoiw3mm7ue5v3m,success,completed,GBi2367036,2025-10-13 08:53:52+00
982886,Order,1223390,-5.76,1,-5.76,act_y4vonwuxm3setoiw3mm7ue5v3m,success,completed,,2025-10-13 08:43:07+00
985707,Invoice,1043693,267.14,1,267.14,pay_fo7ohzy325oehnsldble5fpkve,success,completed,GBi2367686,2025-10-21 12:56:44+00
985707,Invoice,1043703,267.14,1,267.14,pay_fo7ohzy325oehnsldble5fpkve,success,completed,GBi2367688,2025-10-21 13:06:21+00
985707,Order,1227649,267.14,1,267.14,pay_fo7ohzy325oehnsldble5fpkve,success,completed,,2025-10-19 18:47:03+00
986161,Invoice,1052519,363.35,1,363.35,01651,success,completed,ACAi03278,2025-11-14 11:40:17+00
986161,Invoice,1052523,363.35,1,363.35,01651,success,completed,ACAi03279,2025-11-14 11:48:04+00
986161,Order,1227908,363.35,1,363.35,01651,success,completed,,2025-10-20 14:34:43+00
990100,Invoice,1046953,210.80,1,210.80,7a1ve6nv,success,completed,GBi2368391,2025-10-30 13:56:11+00
990100,Invoice,1046986,210.80,1,210.80,7a1ve6nv,success,completed,GBi2368399,2025-10-30 14:31:39+00
990100,Order,1232041,210.80,1,210.80,7a1ve6nv,success,completed,,2025-10-29 20:23:08+00
992568,Invoice,1048633,127.21,1,127.21,ph298ae0,success,completed,GBi2368749,2025-11-05 10:27:06+00
992568,Invoice,1048643,127.21,1,127.21,ph298ae0,success,completed,GBi2368751,2025-11-05 11:00:22+00
992568,Order,1157196,127.21,1,127.21,ph298ae0,success,completed,,2025-11-04 14:00:22+00
993013,Invoice,1048973,501.80,1,501.80,5mb2bmvh,success,completed,GBi2368852,2025-11-06 10:09:25+00
993013,Invoice,1048997,501.80,1,501.80,5mb2bmvh,success,completed,GBi2368856,2025-11-06 10:23:08+00
993013,Order,1229548,501.80,1,501.80,5mb2bmvh,success,completed,,2025-11-05 15:22:22+00
993307,Invoice,1048986,8.66,1,8.66,pay_wihu6nyr46xefeujwosxf6acrm,success,completed,DEUi254318,2025-11-06 10:16:14+00
993307,Invoice,1048987,8.66,1,8.66,pay_wihu6nyr46xefeujwosxf6acrm,success,completed,DEUi254319,2025-11-06 10:16:40+00
993307,Order,1235248,8.66,1,8.66,pay_wihu6nyr46xefeujwosxf6acrm,success,completed,,2025-11-06 08:44:59+00
994251,Invoice,1051068,285.08,1,285.08,pay_sgi3mfxp4hcebbgiv7v35d72mm,fail,declined,GBi2369275,2025-11-11 13:08:18+00
994251,Invoice,1051966,285.08,1,285.08,pay_sgi3mfxp4hcebbgiv7v35d72mm,fail,declined,GBi2369513,2025-11-13 11:29:06+00
994251,Order,1150277,285.08,1,285.08,pay_sgi3mfxp4hcebbgiv7v35d72mm,fail,declined,,2025-11-08 00:40:07+00
994254,Invoice,1051068,290.92,1,290.92,pay_xib4gqv3fpyupitjxv4eylyiay,success,completed,GBi2369275,2025-11-11 13:08:18+00
994254,Invoice,1051966,290.92,1,290.92,pay_xib4gqv3fpyupitjxv4eylyiay,success,completed,GBi2369513,2025-11-13 11:29:06+00
994254,Order,1150277,290.92,1,290.92,pay_xib4gqv3fpyupitjxv4eylyiay,success,completed,,2025-11-08 01:34:04+00
994675,Invoice,1051238,279.55,1,279.55,pay_ufmd6ybeg5budca5ajzqpqrvsm,success,completed,GBi2369350,2025-11-11 15:28:43+00
994675,Invoice,1051252,279.55,1,279.55,pay_ufmd6ybeg5budca5ajzqpqrvsm,success,completed,GBi2369364,2025-11-11 15:57:06+00
994675,Order,1236397,279.55,1,279.55,pay_ufmd6ybeg5budca5ajzqpqrvsm,success,completed,,2025-11-09 19:39:06+00
994708,Invoice,1050093,30.75,1,30.75,pay_rmji7775n7we3n5ylelcnvfjcy,success,completed,DEUi254373,2025-11-10 10:18:58+00
994708,Invoice,1050132,30.75,1,30.75,pay_rmji7775n7we3n5ylelcnvfjcy,success,completed,DEUi254377,2025-11-10 10:51:30+00
994708,Order,1236818,30.75,1,30.75,pay_rmji7775n7we3n5ylelcnvfjcy,success,completed,,2025-11-09 21:21:12+00
995164,Invoice,1054213,2011.58,1,2011.58,pay_jk2zqdxw3ycedkfl6jqzfhhlhm,success,completed,ARi2212868,2025-11-19 12:12:15+00
995164,Invoice,1058391,2011.58,1,2011.58,pay_jk2zqdxw3ycedkfl6jqzfhhlhm,success,completed,ARi2213046,2025-11-27 15:42:05+00
995164,Order,1237151,2011.58,1,2011.58,pay_jk2zqdxw3ycedkfl6jqzfhhlhm,success,completed,,2025-11-10 13:09:06+00
995468,Invoice,1051135,55.70,1,55.70,pay_3an35gwatttezmg3nrhuaomj5q,success,completed,ARi2212737,2025-11-11 13:52:05+00
995468,Invoice,1054557,55.70,1,55.70,pay_3an35gwatttezmg3nrhuaomj5q,success,completed,ARi2212879,2025-11-20 10:39:10+00
995468,Order,1237481,55.70,1,55.70,pay_3an35gwatttezmg3nrhuaomj5q,success,completed,,2025-11-10 22:35:13+00
995828,Invoice,1051068,25.00,1,25.00,pay_lfqswmahsxtuji2cbwy65ou6xa,success,completed,GBi2369275,2025-11-11 13:08:18+00
995828,Invoice,1051966,25.00,1,25.00,pay_lfqswmahsxtuji2cbwy65ou6xa,success,completed,GBi2369513,2025-11-13 11:29:06+00
995828,Order,1150277,25.00,1,25.00,pay_lfqswmahsxtuji2cbwy65ou6xa,success,completed,,2025-11-11 13:08:23+00
996686,Invoice,1051804,187.96,1,187.96,#DV67V48ZA6,success,completed,EUi255136,2025-11-13 09:01:04+00
996686,Invoice,1051812,187.96,1,187.96,#DV67V48ZA6,success,completed,EUi255138,2025-11-13 09:08:07+00
996686,Order,1238237,187.96,1,187.96,#DV67V48ZA6,success,completed,,2025-11-13 09:01:10+00
996711,Invoice,1051930,258.90,1,258.90,p698q626,fail,declined,GBi2369503,2025-11-13 11:11:06+00
996711,Invoice,1051943,258.90,1,258.90,p698q626,fail,declined,GBi2369506,2025-11-13 11:19:06+00
996711,Order,1238262,258.90,1,258.90,p698q626,fail,declined,,2025-11-13 10:07:11+00
996748,Invoice,1051930,258.90,1,258.90,pay_zwnvhkstyb7u5aauxembl7llx4,success,completed,GBi2369503,2025-11-13 11:11:06+00
996748,Invoice,1051943,258.90,1,258.90,pay_zwnvhkstyb7u5aauxembl7llx4,success,completed,GBi2369506,2025-11-13 11:19:06+00
996748,Order,1238262,258.90,1,258.90,pay_zwnvhkstyb7u5aauxembl7llx4,success,completed,,2025-11-13 10:10:29+00
997392,Invoice,1052519,-95.62,1,-95.62,01750,success,cancelled,ACAi03278,2025-11-14 11:40:17+00
997392,Invoice,1052523,-95.62,1,-95.62,01750,success,cancelled,ACAi03279,2025-11-14 11:48:04+00
997392,Order,1227908,-95.62,1,-95.62,01750,success,cancelled,,2025-11-14 11:40:20+00
998285,Invoice,1053507,287.36,1,287.36,pay_ef4aq4ur776uhjitigsdhnlrvy,success,completed,GBi2369857,2025-11-18 09:39:11+00
998285,Invoice,1053523,287.36,1,287.36,pay_ef4aq4ur776uhjitigsdhnlrvy,success,completed,GBi2369861,2025-11-18 09:48:09+00
998285,Order,1239667,287.36,1,287.36,pay_ef4aq4ur776uhjitigsdhnlrvy,success,completed,,2025-11-16 18:34:20+00
998286,Invoice,1053507,4.14,1,4.14,43635,success,completed,GBi2369857,2025-11-18 09:39:11+00
998286,Invoice,1053523,4.14,1,4.14,43635,success,completed,GBi2369861,2025-11-18 09:48:09+00
998286,Order,1239667,4.14,1,4.14,43635,success,completed,,2025-11-16 18:34:20+00
1003939,Invoice,1063855,44.17,1,44.17,7a8ah7da,success,completed,GBi2371928,2025-12-09 15:17:07+00
